BonaddioFrank,0.915
SamuelLimneos,1.0
DCarucci30,1.0
bobgardnersf,1.0
Johnguitarmuzac,0.9512195121951219
dtdtdtdtdt123,1.0
trumpobsessed,0.97
ursexybeast,0.96
Blueshack,0.975
Chris_M_Brannen,0.995
BMR36763169,0.99
Andy18481,1.0
jdmsaintclair,1.0
is_that_true,0.9748743718592965
1492CSTOB,0.995
ZagzzoBizania,0.99
CindyRo21787083,0.915
Trump2k17,0.995
DarrinMeade,0.995
eddie_mcdow,1.0
BenyaKamponwin,0.895
r_heesvelde,0.985
Tigerfootball10,1.0
ElmerCaporal4,0.8846153846153846
dpalumbzzz,1.0
JTorres2017,0.9743589743589743
JimmyKulas_,0.99
Carolinacharms,0.875
RawVeganClub,0.98
ReactedGoos1225,0.98
clashofradar,1.0
zac4trump2016,0.978494623655914
MassimoPerrell5,0.9117647058823529
cherbon6,0.985
oakland753,0.98
joshandfith14,0.935064935064935
asmykal,0.975609756097561
mams_pussy,0.9230769230769231
howietoochka,0.72
latinos4MrTrump,0.9798994974874372
costcojl,0.995
zachdodson1,1.0
TonyWhite59,1.0
nick_frentzel,0.9636363636363636
KMM101680,0.97
Jon35018839,0.9032258064516129
lindbraa,0.9253731343283582
JolleyWeston,0.9625
apgovea1,0.8090452261306532
zachdodson34,1.0
DonaldTheOrange,0.9166666666666666
cxreyxu,1.0
PfeilChase,0.9285714285714286
DavisAndrew416,0.99
_Solange_Aldana,0.995
Nicolemariea178,0.9310344827586207
howardroark1233,0.98
MarleneGunter1,0.91
randomnumb,0.918918918918919
lfbogdan,0.9444444444444444
OttoHrkSkorzeny,1.0
luke_plight,0.975
KruegChristian,0.8686868686868687
realPepeMiller,0.955
Gunsmoke1961,0.995
seabearbruh,0.9776119402985075
GuyBarbara1,0.985
afsanehbehnia,0.985
GlendaleAg,0.995
FLINTCREW,0.97
holydok,0.925
donaldtrumplolz,0.9615384615384616
leahhhnicoleeee,0.7777777777777778
Lyncameron5,1.0
110781543d7c475,0.9333333333333333
goodmedicine4us,0.44
DennisWalters0,0.9891304347826086
rickhe1,0.925
